Date of Sale,Address,Postal Code,County,Price ,Full Market Price,VAT Exclusive,Description of Property
19/10/2020,"29 ST LAWRENCE RD, CLONTARF, 3",3,Dublin,"650,000.00",0,0,0
19/10/2020,"29 SUMMERVILLE, CLONTARF RD, CLONTARF 3",3,Dublin,"825,000.00",0,0,0
19/10/2020,"299 BALLYFERMOT ROAD, 10",10,Dublin,"230,000.00",0,0,0
19/10/2020,"32 SHANOWEN AVE, SANTRY, 9",9,Dublin,"190,000.00",0,0,0
19/10/2020,"328 CAPTAINS RD, CRUMLIN 12, DUBLIN",12,Dublin,"315,000.00",0,0,0
19/10/2020,"34 ORWELL PLACE, MARIANELLA, RATHGAR",0,Dublin,"627,581.00",0,1,1
19/10/2020,"36 LANESBOROUGH COURT, LANESBOROUGH AVE, FINGLAS 11",11,Dublin,"253,000.00",0,0,0
19/10/2020,"37 THE AVENUE, SEMPLE WOODS DONABATE",0,Dublin,"352,400.00",0,1,1
19/10/2020,"39 CLONCURRY HOUSE, SPENCER DOCK, 1",1,Dublin,"480,000.00",0,0,0
19/10/2020,"4 HOLLYWOODRATH CLOSE, HOLLYWOODRATH, HOLLYSTOWN",0,Dublin,"361,233.48",0,1,1
19/10/2020,"4 MAGENTA PLACE, GLASTHULE, DUBLIN",0,Dublin,"485,000.00",0,0,0
19/10/2020,"48 IVY EXCHANGE, PARNELL ST, 1",1,Dublin,"333,000.00",0,0,0
19/10/2020,"5 RATHBORNE VALE, ASHTOWN, 15",0,Dublin,"393,575.00",0,1,1
19/10/2020,"51 YELLOW RD, WHITEHALL, 9",9,Dublin,"385,000.00",0,0,0
19/10/2020,"52 ST JOHNS CRESCENT, CLONDALKIN, 22",22,Dublin,"247,000.00",0,0,0
19/10/2020,"53 GOLDSMITH ST, PHIBSBOROUGH, 7",7,Dublin,"500,000.00",0,0,0
19/10/2020,"53 HOLLYBROOK ROAD, CLONTARF, 3",3,Dublin,"1,250,000.00",0,0,0
19/10/2020,"59 BLOCK A, SMITHFIELD MARKET, 7",7,Dublin,"273,500.00",0,0,0
19/10/2020,"60 DONABATE VILLAGE, DONABATE, DUBLIN",0,Dublin,"432,500.00",0,0,0
19/10/2020,"67 STONEBRIDGE AVE, CLONSILLA, 15",15,Dublin,"260,000.00",0,0,0
19/10/2020,"7 PINEHAVEN, CROSS AVE, BLACKROCK",0,Dublin,"1,150,000.00",0,0,0
19/10/2020,"7 THE KYBE, SKERRIES, DUBLIN",0,Dublin,"320,000.00",0,0,0
19/10/2020,"8 BELMONT DRIVE, AIKENS VILLAGE, STEPASIDE",0,Dublin,"607,500.00",0,0,0
19/10/2020,"8 THORNLEIGH RD, APPLEWOOD, SWORDS",0,Dublin,"135,000.00",1,0,0
19/10/2020,"81 GREENTREES ROAD, PERRYSTOWN, 12",12,Dublin,"496,000.00",0,0,0
19/10/2020,"90 SOUTH LOTTS RD, 4, DUBLIN",4,Dublin,"520,000.00",0,0,0
19/10/2020,"ALEXANDRA, UPPER CHURCHTOWN ROAD, CHURCHTOWN",0,Dublin,"580,000.00",1,0,0
19/10/2020,"APT 14, OXMANSTOWN LOFTS, COKE LANE",7,Dublin,"317,500.00",0,0,0
19/10/2020,"APT 15, 29 JAMESS WALK, RIALTO 8",8,Dublin,"205,000.00",0,0,0
19/10/2020,"APT 2 WESTFIELD, BLOOMFIELD HOUSE, BLOOMFIELD AVENUE",4,Dublin,"756,875.00",0,1,1
19/10/2020,"APT 3, THE FORGE, ROCHESTOWN AVE",0,Dublin,"275,000.00",0,0,0
19/10/2020,"APT 5, 23 MAIN ST, CLONGRIFFIN 13",13,Dublin,"265,000.00",0,0,0
19/10/2020,"APT 6 CARLTON HOUSE, 1 CARTLON VILLAS, SHELBOURNE RD 4",4,Dublin,"425,000.00",0,0,0
19/10/2020,"WILLOW LODGE, KILTEEL ROAD, RATHCOOLE",24,Dublin,"492,000.00",0,0,0
18/10/2020,"HEALYS LANE, PORTHRANE, DUBLIN",0,Dublin,"190,000.00",0,0,0
17/10/2020,"9 ST PATRICKS RD, DRUMCONDRA, 9",9,Dublin,"632,500.00",0,0,0
17/10/2020,"WASSENAAR, 36 ROYAL TERRACE WEST, DUN LAOGHAIRE",0,Dublin,"965,000.00",0,0,0
16/10/2020,"1 BROADFIELD LAWNS, BROADFIELD MANOR, RATGCOOLE",0,Dublin,"425,000.00",0,0,0
16/10/2020,"1 RIVERWOOD SQUARE, CASTLEKNOCK, 15",0,Dublin,"462,555.06",0,1,1
16/10/2020,"1 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"339,207.00",0,1,1
16/10/2020,"10 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"339,207.00",0,1,1
16/10/2020,"10 TEMPLE VIEW GREEN, CLAREHALL, 13",13,Dublin,"319,000.00",0,0,0
16/10/2020,"101 THE CASINO, MALAHIDE, DUBLIN",0,Dublin,"460,000.00",0,0,0
16/10/2020,"103 CASTLE HEATH, SWORDS RD, MALAHIDE",0,Dublin,"357,000.00",0,0,0
16/10/2020,"109 PREMIER SQ, FINGLAS RD, GLASNEVIN 9",11,Dublin,"210,000.00",0,0,0
16/10/2020,"11 ORLYNN PK, LUSK, DUBLIN",0,Dublin,"350,000.00",0,0,0
16/10/2020,"110 SHREWSBURY PARK, BALLSBRIDGE, 4",4,Dublin,"580,000.00",0,0,0
16/10/2020,"114 OXMANTOWN RD, STONEYBATTER, 7",7,Dublin,"370,000.00",0,0,0
16/10/2020,"12 SHACKLETON LINKS, SHACKLETON PARK, LUCAN",0,Dublin,"378,855.00",0,1,1
16/10/2020,"126 HAZELBURY GREEN, CLONEE, DUBLIN",15,Dublin,"380,000.00",1,0,0
16/10/2020,"126 KILDARE RD, CRUMLIN, 12",12,Dublin,"215,000.00",0,0,0
16/10/2020,"12HOLLYBROOKMANOR, HOLLYBROOKPARK, CLONTARF 3",3,Dublin,"345,000.00",0,0,0
16/10/2020,"13 FERRYPARK RD, KILLESTER, 5",5,Dublin,"480,000.00",0,0,0
16/10/2020,"13 GROVE PADDOCK, BLACKROCK, DUBLIN",0,Dublin,"900,000.00",0,0,0
16/10/2020,"14 CARRAIG BUI, JOHNSTOWN ROAD, CABINTEELY",0,Dublin,"594,713.65",0,1,1
16/10/2020,"14 HAWTHORN WALK, BIRD AVENUE, CLONSKEAGH",14,Dublin,"623,000.00",0,0,0
16/10/2020,"14 TONLEGEE AVE, RAHENY, 5",5,Dublin,"310,000.00",0,0,0
16/10/2020,"15 ASHTON CLOSE, ASHTON BROC, SWORDS",0,Dublin,"295,000.00",0,0,0
16/10/2020,"15 LORCAN CRESCENT, SANTRY, 9",9,Dublin,"392,500.00",0,0,0
16/10/2020,"16 BLOOMFIELD PARK, SOUTH CIRCULAR RD, 6",8,Dublin,"480,000.00",0,0,0
16/10/2020,"165 THE CRESCENT, PARKWEST, 12",0,Dublin,"241,000.00",0,0,0
16/10/2020,"17 THE BIRCHES, BOROIMHE, SWORDS",0,Dublin,"352,500.00",0,0,0
16/10/2020,"17 WYVERN, KILLINEY, DUBLIN",0,Dublin,"730,000.00",0,0,0
16/10/2020,"174 BRANDON RD, DRIMNAGH, 12",12,Dublin,"315,000.00",0,0,0
16/10/2020,"181 CROSBIES YARD, OSSORY RD, EAST WALL 3",3,Dublin,"308,000.00",0,0,0
16/10/2020,"188 SEVEN OAKS, SARSFIELD RD, 10",10,Dublin,"296,000.00",0,0,0
16/10/2020,"19 BEALING AVE, TYRELLSTOWN, 15",15,Dublin,"241,000.00",0,0,0
16/10/2020,"192 NEW SESKIN COURT, WHITESTOWN WAY, TALLAGHT 24",24,Dublin,"232,500.00",0,0,0
16/10/2020,"2 OILEAIN NA CRANOIGE CRANOGUE ISL, BALBUTCHER LANE, BALLYMUN",11,Dublin,"192,951.00",0,1,1
16/10/2020,"2 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"325,991.00",0,1,1
16/10/2020,"20 RATHMINES TOWN CENTRE, RATHMINES, 6",6,Dublin,"122,500.00",1,0,0
16/10/2020,"20 SHACKLETON WOOD, SHACKLETON PARK, LUCAN",0,Dublin,"378,855.00",0,1,1
16/10/2020,"204 BLOCK E, CARRINGTON, NORTHWOOD SANTRY",9,Dublin,"260,000.00",0,0,0
16/10/2020,"207 CHARLEMONT, GRIFFITH AVE, 9",9,Dublin,"425,000.00",0,0,0
16/10/2020,"21 MONALOW COTTAGES, CLONKEEN RD, BLACKROCK",0,Dublin,"1,625,000.00",0,0,0
16/10/2020,"22 THE COURT KILLINEY BAY, STATION RD, KILLINEY",0,Dublin,"790,000.00",0,0,0
16/10/2020,"22 WHITE PINES DRIVE, WHITE PINES, STOCKING AVENUE",16,Dublin,"499,960.00",0,1,1
16/10/2020,"22, ROKEBY PARK, LUCAN",0,Dublin,"709,361.00",0,1,1
16/10/2020,"23 CLAY FARM AVENUE, CLAY FARM, LEOPARDSTOWN",0,Dublin,"453,744.00",0,1,1
16/10/2020,"24 ASHFIELD LAWN, 15, DUBLIN",15,Dublin,"265,000.00",0,0,0
16/10/2020,"24 BALLINTEER GARDENS, 16",16,Dublin,"748,500.00",0,0,0
16/10/2020,"24 BELLEVUE PARK AVE, BOOTERSTOWN, DUBLIN",0,Dublin,"588,500.00",0,0,0
16/10/2020,"24 CASTLE VERNON, DOLLYMOUNT AVENUE, CLONTARF",3,Dublin,"792,951.00",0,1,1
16/10/2020,"24 CLAY FARM PARK, CLAY FARM, LEOPARDSTOWN",18,Dublin,"555,066.00",0,1,1
16/10/2020,"24 ELM MOUNT RISE, BEAUMONT, 9",9,Dublin,"368,000.00",0,0,0
16/10/2020,"25 MARLAY HOUSE TAYLORS HILL, RATHFARNHAM, DUBLIN",16,Dublin,"286,250.00",0,0,0
16/10/2020,"26 DODDERBROOK PLACE, OLD COURT ROAD, BALLYCULLEN",24,Dublin,"374,449.34",0,1,1
16/10/2020,"26 TAYLOR HILL GRANGE, BALBRIGGAN, CO. DUBLIN",0,Dublin,"268,722.46",0,1,1
16/10/2020,"27 EAGLEWOOD, ROCHESTOWN AVENUE, DUN LAOGHAIRE",0,Dublin,"328,000.00",0,0,0
16/10/2020,"28 SOUTH LOTTS RD, RINGSEND, 4",4,Dublin,"575,500.00",0,0,0
16/10/2020,"3 CASTLEGATE GREEN, ADAMSTOWN CASTLE, ADAMSTOWN",0,Dublin,"287,000.00",0,0,0
16/10/2020,"3 LUTTRELLSTOWN CLOSE, CASTLEKNOCK, 15",15,Dublin,"495,000.00",0,0,0
16/10/2020,"3 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"325,991.00",0,1,1
16/10/2020,"3 WOODVIEW HEIGHTS, LUCAN, DUBLIN",0,Dublin,"217,000.00",1,0,0
16/10/2020,"30 CARLTON COURT, SWORDS, DUBLIN",0,Dublin,"442,000.00",0,0,0
16/10/2020,"31 ST MOCHTAS AVE, CLONSILLA, 15",15,Dublin,"365,000.00",0,0,0
16/10/2020,"32 GRANGEFIELD, RATHFARNHAM, 16",16,Dublin,"555,000.00",0,0,0
16/10/2020,"33 ALDERWOOD LAWNS, SPRINGFIELD, TALLAGHT",24,Dublin,"240,000.00",0,0,0
16/10/2020,"33 DELHURST MEWS, ONGAR PARK, CLONSILLA 15",15,Dublin,"260,000.00",0,0,0
16/10/2020,"35 ST CANICES COURT, CAPPAGH GREEN, FINGLAS",11,Dublin,"225,000.00",0,0,0
16/10/2020,"37 BANGOR RD, CRUMLIN, 12",12,Dublin,"335,000.00",0,0,0
16/10/2020,"39 WOOD DALE DR, BALLYCULLEN VIEW, KNOCKLYON 16",24,Dublin,"412,000.00",0,0,0
16/10/2020,"4 CASTLE MANOR, NAUL HILL ROAD, NAUL",0,Dublin,"409,691.00",0,1,1
16/10/2020,"4 GEOFFREY KEATING RD, CIRCULAR RD SOUTH, 8",8,Dublin,"385,000.00",0,0,0
16/10/2020,"4 HAMPTON COURT, BALBRIGGAN, CO DUBLIN",0,Dublin,"207,000.00",0,0,0
16/10/2020,"4 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"325,991.00",0,1,1
16/10/2020,"44 CASTLERIADA DR, LUCAN, DUBLIN",0,Dublin,"326,000.00",0,0,0
16/10/2020,"44 KIMMAGE GROVE, KIMMAGE, 6W",0,Dublin,"370,000.00",0,0,0
16/10/2020,"5 CASTLEGATE HOUSE, ADAMSTOWN, DUBLIN",0,Dublin,"220,000.00",0,0,0
16/10/2020,"5 SAINT AGNES ROAD, CRUMLIN VILLAGE, 12",0,Dublin,"290,000.00",0,0,0
16/10/2020,"5 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"339,207.00",0,1,1
16/10/2020,"50 DISCOVERY BUILDING, ROYAL CANAL PARK, ASHTOWN 15",15,Dublin,"297,000.00",0,0,0
16/10/2020,"52 ST ALBANS PARK, SANDYMOUNT, 4",4,Dublin,"990,000.00",0,0,0
16/10/2020,"55 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS",18,Dublin,"347,500.00",0,0,0
16/10/2020,"58 HEATHERVIEW DRIVE, AYLESBURY, TALLAGHT",24,Dublin,"412,000.00",0,0,0
16/10/2020,"6 FERNDALE COURT, ALLIES RIVER RD, RATHMICHAEL",0,Dublin,"300,000.00",0,0,0
16/10/2020,"6 GREENVILLE ROAD, BLACKROCK, CO DUBLIN",0,Dublin,"852,000.00",0,0,0
16/10/2020,"6 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"339,207.00",0,1,1
16/10/2020,"6 THE GROVE, WOODPK, BALLINTEER 16",16,Dublin,"520,000.00",0,0,0
16/10/2020,"6 THE LINKS, DONABATE, DUBLIN",0,Dublin,"350,000.00",0,0,0
16/10/2020,"6 WARRENSTOWN RISE, BLANCHARDSTOWN, 15",0,Dublin,"165,000.00",0,0,0
16/10/2020,"60 LORETO AVE, RATHFARNHAM, 14",14,Dublin,"335,000.00",0,0,0
16/10/2020,"60 NUTGROVE AVE, RATHFARNHAM, 14",14,Dublin,"330,000.00",0,0,0
16/10/2020,"60 THE WILLIAM BLIGH, THE GASWORKS, BARROW ST 4",4,Dublin,"350,000.00",0,0,0
16/10/2020,"62 FAIRLAWN RD, FINGLAS, 11",11,Dublin,"215,000.00",0,0,0
16/10/2020,"64 ST COLUMBANUS RD, DUNDRUM, 14",14,Dublin,"552,000.00",0,0,0
16/10/2020,"66 IFSC, LEE HOUSE, 1",1,Dublin,"286,000.00",0,0,0
16/10/2020,"7 GRIFFEEN GLEN, LUCAN, COURTYARD",0,Dublin,"269,000.00",0,0,0
16/10/2020,"7 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"325,991.00",0,1,1
16/10/2020,"74 LONGVIEW AVENUE, MILLERS GLEN, SWORDS",0,Dublin,"356,828.00",0,1,1
16/10/2020,"8 CASTLETIMON DR, KILMORE, 5",5,Dublin,"346,000.00",0,0,0
16/10/2020,"8 RIVER LANE GROVE, SHANKILL, DUBLIN",18,Dublin,"380,000.00",0,0,0
16/10/2020,"8 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"325,991.00",0,1,1
16/10/2020,"8 TICKNOCK DALE, TICKNOCK HILL, 18",18,Dublin,"440,000.00",0,0,0
16/10/2020,"81 MOUNT TALLANT AVE, TERENURE, 6W",0,Dublin,"455,000.00",0,0,0
16/10/2020,"9 NEW ROW, CHAPELIZOD, 20",20,Dublin,"322,500.00",0,0,0
16/10/2020,"9 SHACKLETON ROW, SHACKLETON PARK, LUCAN",0,Dublin,"325,991.00",0,1,1
16/10/2020,"92 MOUNT ALBANY, BLACKROCK, DUBLIN",0,Dublin,"575,000.00",0,0,0
16/10/2020,"94 THE WILLOWS, ABBERLEY, KILLINEY",0,Dublin,"420,000.00",0,0,0
16/10/2020,"98 BEECH HOUSE, MESPIL HOUSE FLATS, SUSSEX RD 4",4,Dublin,"300,000.00",0,0,0
16/10/2020,"APARTMENT 5, 11 THE MEADOW, ROBSWALL",0,Dublin,"599,119.00",0,1,1
16/10/2020,"APT 11, THE TANNERY, CORK ST",8,Dublin,"250,000.00",0,0,0
16/10/2020,"APT 13 WESTPARK EXECUTIVE SUITES, CITYWEST, SAGGART",0,Dublin,"170,000.00",0,0,0
16/10/2020,"APT 633 CUBE 8, BEACON SOUTH QUARTER, SANDYFORD 18",18,Dublin,"313,000.00",0,0,0
16/10/2020,"APT NR6, PREMIER SQ, FINGLAS RD 11",11,Dublin,"210,000.00",0,0,0
16/10/2020,"ATHGOE, NEWCASTLE, DUBLIN",22,Dublin,"403,800.00",0,0,0
16/10/2020,"ELDERADO, THE BEACH, LOUGHSHINNY",0,Dublin,"187,000.00",0,0,0
16/10/2020,"OLD SCHOOL HOUSE, STRAWBERRY BEDS, CHAPELIZOD",20,Dublin,"720,000.00",0,0,0
16/10/2020,"RATHBAWN, 9A MARNE VILLAS, RATHDOWN RD 7",7,Dublin,"353,000.00",0,0,0
16/10/2020,"SAOL NUA, BALLYOGAN RD, CARRICKMINES",18,Dublin,"900,000.00",0,0,0
15/10/2020,"10 CURRAGH HALL GREEN, TYRELLSTOWN, DUBLIN",15,Dublin,"230,000.00",0,0,0
15/10/2020,"10 DRURY PARK, SAGGART, CO. DUBLIN",0,Dublin,"257,709.24",0,1,1
15/10/2020,"10 LORETO AVE, RATHFARNHAM, 14",14,Dublin,"375,000.00",0,0,0
15/10/2020,"10 ST PETERS TCE, WALKINSTOWN, 12",12,Dublin,"345,000.00",0,0,0
15/10/2020,"103 ASHCROFT, RAHENY, 5",5,Dublin,"390,000.00",0,0,0
15/10/2020,"12 ST MARYS RD, EAST WALL, 3",3,Dublin,"312,000.00",0,0,0
15/10/2020,"13 CHAPEL FARM PARK, LUSK, COUNTY DUBLIN",0,Dublin,"272,000.00",0,0,0
15/10/2020,"13 CLONARD CLOSE, SANDYFORD RD, 16",16,Dublin,"625,000.00",0,0,0
15/10/2020,"132 TERENURE ROAD WEST, TERENURE, 6W",0,Dublin,"1,375,000.00",0,0,0
15/10/2020,"13A FANCOURT HEIGHTS, BALBRIGGAN, DUBLIN",0,Dublin,"290,000.00",0,0,0
15/10/2020,"14 GLENCAIRN AVE, THE GALLOPS, LEOPARDSTOWN 18",18,Dublin,"544,000.00",0,0,0
15/10/2020,"14 NEWCOURT, SWORDS, DUBLIN",0,Dublin,"312,500.00",0,0,0
15/10/2020,"14 ST DECLANS RD, MARINO, 3",3,Dublin,"525,000.00",0,0,0
15/10/2020,"15 BEVERLEY COURT, 138 VERNON AVE, CLONTARF 3",3,Dublin,"320,000.00",0,0,0
15/10/2020,"15 RATHBORNE MEWS, ASHTOWN",0,Dublin,"356,828.19",0,1,1
15/10/2020,"15 THE CRESCENT, ST MARNOCK'S BAY, PORTMARNOCK",0,Dublin,"546,255.00",0,1,1
15/10/2020,"15 WHITETHORN, FELTRIM ROAD, KINSEALY",0,Dublin,"405,286.00",0,1,1
15/10/2020,"16 THOMAS DAVIS ST, FRANCIS ST, 8",8,Dublin,"270,000.00",0,0,0
15/10/2020,"17  KNIGHTSGATE AVENUE, RUSH",0,Dublin,"334,802.00",0,1,1
15/10/2020,"178 HAMPTON COVE, BALBRIGGAN, DUBLIN",0,Dublin,"385,000.00",0,0,0
15/10/2020,"18 CROMLECH FIELDS, BALLYBRACK, GLENAGEARY",0,Dublin,"345,000.00",0,0,0
15/10/2020,"19 GOLDSMITH HALL COLLEGEWOOD, CASTLEKNOCK, DUBLIN",15,Dublin,"270,000.00",0,0,0
15/10/2020,"1A THE ORCHARD, MIDDLE THIRD, KILLESTER 5",5,Dublin,"394,000.00",0,0,0
15/10/2020,"2 COWPER MEWS END, UPPER RATHMINES RD, 6",6,Dublin,"550,000.00",0,0,0
15/10/2020,"2 HOWTH LODGE, HOWTH RD, HOWTH",13,Dublin,"610,000.00",0,0,0
15/10/2020,"2 PINE GROVE RD, SWORDS, DUBLIN",0,Dublin,"495,000.00",0,0,0
15/10/2020,"21 EMMET CRESCENT, INCHICORE, 8",8,Dublin,"125,000.00",1,0,0
15/10/2020,"23 SPENCER VILLAS, GLENAGEARY, DUBLIN",0,Dublin,"1,250,000.00",0,0,0
15/10/2020,"24 WILLOWS DR, CLONSILLA, 15",15,Dublin,"290,000.00",0,0,0
15/10/2020,"25 HOLYWELL, UPPER KILMACUD RD, 14",14,Dublin,"710,000.00",0,0,0
15/10/2020,"26 RIDGEWOOD AVE, SWORDS, DUBLIN",0,Dublin,"340,000.00",0,0,0
15/10/2020,"27 BELLTREE AVENUE, BELLTREE, CLONGRIFFIN",0,Dublin,"339,207.00",0,1,1
15/10/2020,"29 LAVARNA GROVE, TERENURE, 6W",0,Dublin,"1,045,000.00",0,0,0
15/10/2020,"3 ST JOSEPH'S GREEN, CLONSILLA, 15",0,Dublin,"321,585.90",0,1,1
15/10/2020,"30 MONASTERY WALK, CLONDALKIN, 22",22,Dublin,"315,000.00",0,0,0
15/10/2020,"32 WESTMINSTER LAWNS, FOXROCK, 18",18,Dublin,"772,000.00",0,0,0
15/10/2020,"34 FOXES GROVE, SHANKILL, DUBLIN",18,Dublin,"501,000.00",0,0,0
15/10/2020,"34 IVAR ST, STONEYBATTER, 7",7,Dublin,"373,000.00",0,0,0
15/10/2020,"37 THE DRIVE, ROYAL OAK, SANTRY 9",9,Dublin,"169,886.73",1,0,0
15/10/2020,"38 BEECHWOOD AVENUE UPPER, RANELAGH, 6",6,Dublin,"990,000.00",0,0,0
15/10/2020,"39 BAYSIDE BOULEVARD SOUTH, BAYSIDE, SUTTON 13",13,Dublin,"383,000.00",0,0,0
15/10/2020,"4 GLANDORE, PILOT VIEW, DALKEY",0,Dublin,"525,000.00",0,0,0
15/10/2020,"4 MAOLBUILLE RD, GLASNEVIN, 11",11,Dublin,"400,000.00",0,0,0
15/10/2020,"445 CUSHLAWN PARK, 24, DUBLIN",24,Dublin,"155,000.00",0,0,0
15/10/2020,"48 BLACKBURNE SQ, RATHFARNHAM GATE, RATHFARNHAM 14",14,Dublin,"310,000.00",0,0,0
15/10/2020,"50 GOLDSMITH ST, PHIBSBORO, 7",7,Dublin,"650,000.00",0,0,0
15/10/2020,"50 SEABURY GLEN, MALAHIDE, DUBLIN",0,Dublin,"462,500.00",0,0,0
15/10/2020,"55 ASHINGTON CLOSE, NAVAN RD, 7",7,Dublin,"440,000.00",0,0,0
15/10/2020,"58 MOUNT TALLANT AVE, TERENURE, 6W",6w,Dublin,"470,000.00",0,0,0
15/10/2020,"6 CURZON ST, 8, DUBLIN",8,Dublin,"635,000.00",0,0,0
15/10/2020,"62 ASHTON AVE, TEMPLEOGUE, 16",16,Dublin,"545,000.00",0,0,0
15/10/2020,"62 PARKMORE DR, TERENURE, 6W",0,Dublin,"735,000.00",0,0,0
15/10/2020,"63 THE MAPLES, BIRD AVENUE, CLONSKEAGH",0,Dublin,"510,000.00",0,0,0
15/10/2020,"68 WIERVIEW DR, STILLORGAN, DUBLIN",0,Dublin,"650,000.00",0,0,0
15/10/2020,"8 WILLINGTON LAWN, TEMPLEOGUE, 6W",0,Dublin,"485,000.00",0,0,0
15/10/2020,"8 WOODFIELD AVE, INCHICORE, 10",10,Dublin,"250,000.00",0,0,0
15/10/2020,"80 ST CONLETHS RD, WALKINSTOWN, 12",12,Dublin,"330,000.00",0,0,0
15/10/2020,"9 THE PARK, ST MARNOCKS BAY, PORTMARNOCK",15,Dublin,"466,960.35",0,1,1
15/10/2020,"9 THORNLEIGH SQ, APPLEWOOD VILLAGE, SWORDS",0,Dublin,"98,333.00",1,0,0
15/10/2020,"APT 43, MILLRACE RD, PHOENIX PARK 15",15,Dublin,"365,000.00",0,0,0
15/10/2020,"DWELLING OVER SHOP, 8 MALAHIDE ROAD, 3",3,Dublin,"200,000.00",0,0,0
15/10/2020,"PRAMILA, TIVOLI RD, DUNLAOIRE",0,Dublin,"625,000.00",0,0,0
14/10/2020,"1 MAYWOOD DR, RAHENY, 5",5,Dublin,"610,000.00",0,0,0
14/10/2020,"1 WHITE PINES DRIVE, WHITE PINES, STOCKING AVENUE",16,Dublin,"453,754.49",0,1,1
14/10/2020,"10 COLLINS PARK, 9, DUBLIN",9,Dublin,"412,500.00",0,0,0
14/10/2020,"10 THE GLEN, CARRICKMINES MANOR, GLENAMUCK ROAD",18,Dublin,"563,876.00",0,1,1
14/10/2020,"108 ORANMORE RD, BALLYFERMOT, 10",10,Dublin,"235,000.00",0,0,0
14/10/2020,"113 SILCHESTER PARK, DUN LAOGHAIRE, DUBLIN",0,Dublin,"752,000.00",0,0,0
14/10/2020,"116 ASHFIELD RISE, BALBRIGGAN, DUBLIN",0,Dublin,"185,000.00",0,0,0
14/10/2020,"117 PRIORS GATE, GREENHILLS RD EXTENSION, TALLAGHT 24",24,Dublin,"220,000.00",0,0,0
14/10/2020,"12 ST KEVINS RD, 8, DUBLIN",8,Dublin,"635,000.00",0,0,0
14/10/2020,"125 ANNAMOE DR, CABRA, 7",7,Dublin,"354,000.00",0,0,0
14/10/2020,"13 WESTBROOK CRESCENT, BALBRIGGAN, DUBLIN",0,Dublin,"228,000.00",0,0,0
14/10/2020,"14 BALLYSHANNON AVENUE, COOLOCK, 5",5,Dublin,"260,000.00",0,0,0
14/10/2020,"14 THE AVENUE, ST MARNOCKS BAY, PORTMARNOCK",0,Dublin,"475,770.00",0,1,1
14/10/2020,"15 CAPPAGH AVE, FINGLAS, DUBLIN CITY",11,Dublin,"235,000.00",0,0,0
14/10/2020,"15 KNIGHTSGATE AVENUE, RUSH, CO DUBLIN",0,Dublin,"374,449.34",0,1,1
14/10/2020,"15 OLDBRIDGE COURT, GRIFFEEN VALLEY, LUCAN",0,Dublin,"381,000.00",0,0,0
14/10/2020,"16 BELMONT DRIVE, AIKEN'S VILLAGE, STEPASIDE",0,Dublin,"590,000.00",0,0,0
14/10/2020,"16 PINE VALLEY DR, RATHFARNHAM, 16",16,Dublin,"660,000.00",0,0,0
14/10/2020,"16 WELLMOUNT PARK, FINGLAS, 11",11,Dublin,"222,000.00",0,0,0
14/10/2020,"18 COLLEGE VIEW, BALLYMUN NEW TOWN CENTRE, 11",11,Dublin,"65,000.00",1,0,0
14/10/2020,"18 GRANGEVIEW PLACE, CLONDALKIN, 24",22,Dublin,"197,500.00",0,0,0
14/10/2020,"18 HOWARD ST, 4, DUBLIN",4,Dublin,"340,000.00",0,0,0
14/10/2020,"19 MELLOWES QUAY, USHERS QUAY, 8",8,Dublin,"342,500.00",0,0,0
14/10/2020,"19 MOUNT EUSTACE DR, TYRELLSTOWN, 15",15,Dublin,"245,000.00",0,0,0
14/10/2020,"1A CHERRY DRIVE, CASTLEKNOCK, 15",15,Dublin,"368,000.00",0,0,0
14/10/2020,"2 MOUNTAIN VILLA, CHURCH RD, KILLINEY",0,Dublin,"585,000.00",0,0,0
14/10/2020,"2 PARKVIEW, ROBSWALL, MALAHIDE",0,Dublin,"375,000.00",0,0,0
14/10/2020,"20 WILLFIELD RD, BALLSBRIDGE, 4",4,Dublin,"760,000.00",0,0,0
14/10/2020,"25 ST PATRICKS CRESCENT, MONKSTOWN FARM, DUN LAOGHAIRE",0,Dublin,"363,000.00",0,0,0
14/10/2020,"250 BLACKDITCH RD, BALLYFERMOT, 10",10,Dublin,"243,000.00",0,0,0
14/10/2020,"27 MILLERS AVENUE, MILLERS GLEN, SWORDS",0,Dublin,"344,657.00",0,1,1
14/10/2020,"28 BERTRAM COURT, CHRIST CHURCH, THOMAS ST 8",8,Dublin,"210,000.00",0,0,0
14/10/2020,"3 BEECHWOOD GROVE, DUN LAOGHAIRE, DUBLIN",0,Dublin,"890,000.00",0,0,0
14/10/2020,"3 CURLEW ROAD, DRIMNAGH, 12",12,Dublin,"247,500.00",0,0,0
